genres,href,id,images,name,popularity,type,uri,external_urls.spotify,followers.href,followers.total
barbadian pop,https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H,5pKCCKE2ajJHZ9KAiaK11H,,Rihanna,91,artist,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H,NA,54628296
pop,https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H,5pKCCKE2ajJHZ9KAiaK11H,,Rihanna,91,artist,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H,NA,54628296
urban contemporary,https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H,5pKCCKE2ajJHZ9KAiaK11H,,Rihanna,91,artist,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H,NA,54628296
acoustic pop,https://api.spotify.com/v1/artists/4phGZZrJZRo4ElhRtViYdl,4phGZZrJZRo4ElhRtViYdl,,Jason Mraz,74,artist,spotify:artist:4phGZZrJZRo4ElhRtViYdl,https://open.spotify.com/artist/4phGZZrJZRo4ElhRtViYdl,NA,7043962
dance pop,https://api.spotify.com/v1/artists/4phGZZrJZRo4ElhRtViYdl,4phGZZrJZRo4ElhRtViYdl,,Jason Mraz,74,artist,spotify:artist:4phGZZrJZRo4ElhRtViYdl,https://open.spotify.com/artist/4phGZZrJZRo4ElhRtViYdl,NA,7043962
neo mellow,https://api.spotify.com/v1/artists/4phGZZrJZRo4ElhRtViYdl,4phGZZrJZRo4ElhRtViYdl,,Jason Mraz,74,artist,spotify:artist:4phGZZrJZRo4ElhRtViYdl,https://open.spotify.com/artist/4phGZZrJZRo4ElhRtViYdl,NA,7043962
pop,https://api.spotify.com/v1/artists/4phGZZrJZRo4ElhRtViYdl,4phGZZrJZRo4ElhRtViYdl,,Jason Mraz,74,artist,spotify:artist:4phGZZrJZRo4ElhRtViYdl,https://open.spotify.com/artist/4phGZZrJZRo4ElhRtViYdl,NA,7043962
dance pop,https://api.spotify.com/v1/artists/6aZyMrc4doVtZyKNilOmwu,6aZyMrc4doVtZyKNilOmwu,,Colbie Caillat,69,artist,spotify:artist:6aZyMrc4doVtZyKNilOmwu,https://open.spotify.com/artist/6aZyMrc4doVtZyKNilOmwu,NA,2458251
neo mellow,https://api.spotify.com/v1/artists/6aZyMrc4doVtZyKNilOmwu,6aZyMrc4doVtZyKNilOmwu,,Colbie Caillat,69,artist,spotify:artist:6aZyMrc4doVtZyKNilOmwu,https://open.spotify.com/artist/6aZyMrc4doVtZyKNilOmwu,NA,2458251
pop,https://api.spotify.com/v1/artists/6aZyMrc4doVtZyKNilOmwu,6aZyMrc4doVtZyKNilOmwu,,Colbie Caillat,69,artist,spotify:artist:6aZyMrc4doVtZyKNilOmwu,https://open.spotify.com/artist/6aZyMrc4doVtZyKNilOmwu,NA,2458251
piano rock,https://api.spotify.com/v1/artists/5Pwc4xIPtQLFEnJriah9YJ,5Pwc4xIPtQLFEnJriah9YJ,,OneRepublic,84,artist,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,https://open.spotify.com/artist/5Pwc4xIPtQLFEnJriah9YJ,NA,15442046
pop,https://api.spotify.com/v1/artists/5Pwc4xIPtQLFEnJriah9YJ,5Pwc4xIPtQLFEnJriah9YJ,,OneRepublic,84,artist,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,https://open.spotify.com/artist/5Pwc4xIPtQLFEnJriah9YJ,NA,15442046
europop,https://api.spotify.com/v1/artists/0SD4eZCN4Kr0wQk56hCdh2,0SD4eZCN4Kr0wQk56hCdh2,,Bonnie Tyler,67,artist,spotify:artist:0SD4eZCN4Kr0wQk56hCdh2,https://open.spotify.com/artist/0SD4eZCN4Kr0wQk56hCdh2,NA,1712139
new wave pop,https://api.spotify.com/v1/artists/0SD4eZCN4Kr0wQk56hCdh2,0SD4eZCN4Kr0wQk56hCdh2,,Bonnie Tyler,67,artist,spotify:artist:0SD4eZCN4Kr0wQk56hCdh2,https://open.spotify.com/artist/0SD4eZCN4Kr0wQk56hCdh2,NA,1712139
soft rock,https://api.spotify.com/v1/artists/0SD4eZCN4Kr0wQk56hCdh2,0SD4eZCN4Kr0wQk56hCdh2,,Bonnie Tyler,67,artist,spotify:artist:0SD4eZCN4Kr0wQk56hCdh2,https://open.spotify.com/artist/0SD4eZCN4Kr0wQk56hCdh2,NA,1712139
g funk,https://api.spotify.com/v1/artists/1ZwdS5xdxEREPySFridCfh,1ZwdS5xdxEREPySFridCfh,,2Pac,81,artist,spotify:artist:1ZwdS5xdxEREPySFridCfh,https://open.spotify.com/artist/1ZwdS5xdxEREPySFridCfh,NA,15079873
gangster rap,https://api.spotify.com/v1/artists/1ZwdS5xdxEREPySFridCfh,1ZwdS5xdxEREPySFridCfh,,2Pac,81,artist,spotify:artist:1ZwdS5xdxEREPySFridCfh,https://open.spotify.com/artist/1ZwdS5xdxEREPySFridCfh,NA,15079873
hip hop,https://api.spotify.com/v1/artists/1ZwdS5xdxEREPySFridCfh,1ZwdS5xdxEREPySFridCfh,,2Pac,81,artist,spotify:artist:1ZwdS5xdxEREPySFridCfh,https://open.spotify.com/artist/1ZwdS5xdxEREPySFridCfh,NA,15079873
rap,https://api.spotify.com/v1/artists/1ZwdS5xdxEREPySFridCfh,1ZwdS5xdxEREPySFridCfh,,2Pac,81,artist,spotify:artist:1ZwdS5xdxEREPySFridCfh,https://open.spotify.com/artist/1ZwdS5xdxEREPySFridCfh,NA,15079873
west coast rap,https://api.spotify.com/v1/artists/1ZwdS5xdxEREPySFridCfh,1ZwdS5xdxEREPySFridCfh,,2Pac,81,artist,spotify:artist:1ZwdS5xdxEREPySFridCfh,https://open.spotify.com/artist/1ZwdS5xdxEREPySFridCfh,NA,15079873
pop,https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02,06HL4z0CvFAxyc27GXpf02,,Taylor Swift,100,artist,spotify:artist:06HL4z0CvFAxyc27GXpf02,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,NA,72646715
melodic rap,https://api.spotify.com/v1/artists/757aE44tKEUQEqRuT6GnEB,757aE44tKEUQEqRuT6GnEB,,Roddy Ricch,80,artist,spotify:artist:757aE44tKEUQEqRuT6GnEB,https://open.spotify.com/artist/757aE44tKEUQEqRuT6GnEB,NA,9247198
rap,https://api.spotify.com/v1/artists/757aE44tKEUQEqRuT6GnEB,757aE44tKEUQEqRuT6GnEB,,Roddy Ricch,80,artist,spotify:artist:757aE44tKEUQEqRuT6GnEB,https://open.spotify.com/artist/757aE44tKEUQEqRuT6GnEB,NA,9247198
trap,https://api.spotify.com/v1/artists/757aE44tKEUQEqRuT6GnEB,757aE44tKEUQEqRuT6GnEB,,Roddy Ricch,80,artist,spotify:artist:757aE44tKEUQEqRuT6GnEB,https://open.spotify.com/artist/757aE44tKEUQEqRuT6GnEB,NA,9247198
alt z,https://api.spotify.com/v1/artists/0Cp8WN4V8Tu4QJQwCN5Md4,0Cp8WN4V8Tu4QJQwCN5Md4,,BENEE,68,artist,spotify:artist:0Cp8WN4V8Tu4QJQwCN5Md4,https://open.spotify.com/artist/0Cp8WN4V8Tu4QJQwCN5Md4,NA,748450
nz pop,https://api.spotify.com/v1/artists/0Cp8WN4V8Tu4QJQwCN5Md4,0Cp8WN4V8Tu4QJQwCN5Md4,,BENEE,68,artist,spotify:artist:0Cp8WN4V8Tu4QJQwCN5Md4,https://open.spotify.com/artist/0Cp8WN4V8Tu4QJQwCN5Md4,NA,748450
bedroom pop,https://api.spotify.com/v1/artists/6sHCvZe1PHrOAuYlwTLNH4,6sHCvZe1PHrOAuYlwTLNH4,,Gus Dapperton,61,artist,spotify:artist:6sHCvZe1PHrOAuYlwTLNH4,https://open.spotify.com/artist/6sHCvZe1PHrOAuYlwTLNH4,NA,472307
indie poptimism,https://api.spotify.com/v1/artists/6sHCvZe1PHrOAuYlwTLNH4,6sHCvZe1PHrOAuYlwTLNH4,,Gus Dapperton,61,artist,spotify:artist:6sHCvZe1PHrOAuYlwTLNH4,https://open.spotify.com/artist/6sHCvZe1PHrOAuYlwTLNH4,NA,472307
tropical house,https://api.spotify.com/v1/artists/1lmU3giNF3CSbkVSQmLpHQ,1lmU3giNF3CSbkVSQmLpHQ,,Surf Mesa,63,artist,spotify:artist:1lmU3giNF3CSbkVSQmLpHQ,https://open.spotify.com/artist/1lmU3giNF3CSbkVSQmLpHQ,NA,157871
social media pop,https://api.spotify.com/v1/artists/4ArPQ1Opcksbbf3CPwEjWE,4ArPQ1Opcksbbf3CPwEjWE,,Emilee,61,artist,spotify:artist:4ArPQ1Opcksbbf3CPwEjWE,https://open.spotify.com/artist/4ArPQ1Opcksbbf3CPwEjWE,NA,94889
australian pop,https://api.spotify.com/v1/artists/2NjfBq1NflQcKSeiDooVjY,2NjfBq1NflQcKSeiDooVjY,,Tones And I,71,artist,spotify:artist:2NjfBq1NflQcKSeiDooVjY,https://open.spotify.com/artist/2NjfBq1NflQcKSeiDooVjY,NA,3013358
bedroom soul,https://api.spotify.com/v1/artists/4ETSs924pXMzjIeD6E9b4u,4ETSs924pXMzjIeD6E9b4u,,Surfaces,69,artist,spotify:artist:4ETSs924pXMzjIeD6E9b4u,https://open.spotify.com/artist/4ETSs924pXMzjIeD6E9b4u,NA,890941
dance pop,https://api.spotify.com/v1/artists/5cj0lLjcoR7YOSnhnX0Po5,5cj0lLjcoR7YOSnhnX0Po5,,Doja Cat,87,artist,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5,NA,25184402
pop,https://api.spotify.com/v1/artists/5cj0lLjcoR7YOSnhnX0Po5,5cj0lLjcoR7YOSnhnX0Po5,,Doja Cat,87,artist,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5,NA,25184402
dance pop,https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we,6M2wZ9GZgrQXHCFfjv46we,,Dua Lipa,87,artist,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we,NA,39499286
pop,https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we,6M2wZ9GZgrQXHCFfjv46we,,Dua Lipa,87,artist,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we,NA,39499286
uk pop,https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we,6M2wZ9GZgrQXHCFfjv46we,,Dua Lipa,87,artist,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we,NA,39499286
hip hop,https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY,0Y5tJX1MQlPlqiwlOH1tJY,,Travis Scott,90,artist,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,NA,22299024
rap,https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY,0Y5tJX1MQlPlqiwlOH1tJY,,Travis Scott,90,artist,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,NA,22299024
slap house,https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY,0Y5tJX1MQlPlqiwlOH1tJY,,Travis Scott,90,artist,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,NA,22299024
melodic rap,https://api.spotify.com/v1/artists/7uaIm6Pw7xplS8Dy06V6pT,7uaIm6Pw7xplS8Dy06V6pT,,Trevor Daniel,67,artist,spotify:artist:7uaIm6Pw7xplS8Dy06V6pT,https://open.spotify.com/artist/7uaIm6Pw7xplS8Dy06V6pT,NA,757084
hip hop,https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY,0Y5tJX1MQlPlqiwlOH1tJY,,Travis Scott,90,artist,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,NA,22299024
rap,https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY,0Y5tJX1MQlPlqiwlOH1tJY,,Travis Scott,90,artist,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,NA,22299024
slap house,https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY,0Y5tJX1MQlPlqiwlOH1tJY,,Travis Scott,90,artist,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,NA,22299024
pop rap,https://api.spotify.com/v1/artists/0vRvGUQVUjytro0xpb26bs,0vRvGUQVUjytro0xpb26bs,,Arizona Zervas,67,artist,spotify:artist:0vRvGUQVUjytro0xpb26bs,https://open.spotify.com/artist/0vRvGUQVUjytro0xpb26bs,NA,712128
rhode island rap,https://api.spotify.com/v1/artists/0vRvGUQVUjytro0xpb26bs,0vRvGUQVUjytro0xpb26bs,,Arizona Zervas,67,artist,spotify:artist:0vRvGUQVUjytro0xpb26bs,https://open.spotify.com/artist/0vRvGUQVUjytro0xpb26bs,NA,712128
pop,https://api.spotify.com/v1/artists/4GNC7GD6oZMSxPGyXy4MNB,4GNC7GD6oZMSxPGyXy4MNB,,Lewis Capaldi,83,artist,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,https://open.spotify.com/artist/4GNC7GD6oZMSxPGyXy4MNB,NA,10917123
uk pop,https://api.spotify.com/v1/artists/4GNC7GD6oZMSxPGyXy4MNB,4GNC7GD6oZMSxPGyXy4MNB,,Lewis Capaldi,83,artist,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,https://open.spotify.com/artist/4GNC7GD6oZMSxPGyXy4MNB,NA,10917123
german dance,https://api.spotify.com/v1/artists/0u6GtibW46tFX7koQ6uNJZ,0u6GtibW46tFX7koQ6uNJZ,,Topic,74,artist,spotify:artist:0u6GtibW46tFX7koQ6uNJZ,https://open.spotify.com/artist/0u6GtibW46tFX7koQ6uNJZ,NA,210438
pop dance,https://api.spotify.com/v1/artists/0u6GtibW46tFX7koQ6uNJZ,0u6GtibW46tFX7koQ6uNJZ,,Topic,74,artist,spotify:artist:0u6GtibW46tFX7koQ6uNJZ,https://open.spotify.com/artist/0u6GtibW46tFX7koQ6uNJZ,NA,210438
pop edm,https://api.spotify.com/v1/artists/0u6GtibW46tFX7koQ6uNJZ,0u6GtibW46tFX7koQ6uNJZ,,Topic,74,artist,spotify:artist:0u6GtibW46tFX7koQ6uNJZ,https://open.spotify.com/artist/0u6GtibW46tFX7koQ6uNJZ,NA,210438
tropical house,https://api.spotify.com/v1/artists/0u6GtibW46tFX7koQ6uNJZ,0u6GtibW46tFX7koQ6uNJZ,,Topic,74,artist,spotify:artist:0u6GtibW46tFX7koQ6uNJZ,https://open.spotify.com/artist/0u6GtibW46tFX7koQ6uNJZ,NA,210438
uk dance,https://api.spotify.com/v1/artists/0u6GtibW46tFX7koQ6uNJZ,0u6GtibW46tFX7koQ6uNJZ,,Topic,74,artist,spotify:artist:0u6GtibW46tFX7koQ6uNJZ,https://open.spotify.com/artist/0u6GtibW46tFX7koQ6uNJZ,NA,210438
pop dance,https://api.spotify.com/v1/artists/5Wg2b4Mp42gicxEeDNawf7,5Wg2b4Mp42gicxEeDNawf7,,A7S,70,artist,spotify:artist:5Wg2b4Mp42gicxEeDNawf7,https://open.spotify.com/artist/5Wg2b4Mp42gicxEeDNawf7,NA,46169
scandipop,https://api.spotify.com/v1/artists/5Wg2b4Mp42gicxEeDNawf7,5Wg2b4Mp42gicxEeDNawf7,,A7S,70,artist,spotify:artist:5Wg2b4Mp42gicxEeDNawf7,https://open.spotify.com/artist/5Wg2b4Mp42gicxEeDNawf7,NA,46169
uk dance,https://api.spotify.com/v1/artists/5Wg2b4Mp42gicxEeDNawf7,5Wg2b4Mp42gicxEeDNawf7,,A7S,70,artist,spotify:artist:5Wg2b4Mp42gicxEeDNawf7,https://open.spotify.com/artist/5Wg2b4Mp42gicxEeDNawf7,NA,46169
reggaeton,https://api.spotify.com/v1/artists/790FomKkXshlbRYZFtlgla,790FomKkXshlbRYZFtlgla,,KAROL G,92,artist,spotify:artist:790FomKkXshlbRYZFtlgla,https://open.spotify.com/artist/790FomKkXshlbRYZFtlgla,NA,34523535
reggaeton colombiano,https://api.spotify.com/v1/artists/790FomKkXshlbRYZFtlgla,790FomKkXshlbRYZFtlgla,,KAROL G,92,artist,spotify:artist:790FomKkXshlbRYZFtlgla,https://open.spotify.com/artist/790FomKkXshlbRYZFtlgla,NA,34523535
trap latino,https://api.spotify.com/v1/artists/790FomKkXshlbRYZFtlgla,790FomKkXshlbRYZFtlgla,,KAROL G,92,artist,spotify:artist:790FomKkXshlbRYZFtlgla,https://open.spotify.com/artist/790FomKkXshlbRYZFtlgla,NA,34523535
urbano latino,https://api.spotify.com/v1/artists/790FomKkXshlbRYZFtlgla,790FomKkXshlbRYZFtlgla,,KAROL G,92,artist,spotify:artist:790FomKkXshlbRYZFtlgla,https://open.spotify.com/artist/790FomKkXshlbRYZFtlgla,NA,34523535
hip pop,https://api.spotify.com/v1/artists/0hCNtLu0JehylgoiP8L4Gh,0hCNtLu0JehylgoiP8L4Gh,,Nicki Minaj,87,artist,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh,NA,27990711
pop,https://api.spotify.com/v1/artists/0hCNtLu0JehylgoiP8L4Gh,0hCNtLu0JehylgoiP8L4Gh,,Nicki Minaj,87,artist,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh,NA,27990711
queens hip hop,https://api.spotify.com/v1/artists/0hCNtLu0JehylgoiP8L4Gh,0hCNtLu0JehylgoiP8L4Gh,,Nicki Minaj,87,artist,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh,NA,27990711
rap,https://api.spotify.com/v1/artists/0hCNtLu0JehylgoiP8L4Gh,0hCNtLu0JehylgoiP8L4Gh,,Nicki Minaj,87,artist,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh,NA,27990711
alt z,https://api.spotify.com/v1/artists/63yrD80RY3RNEM2YDpUpO8,63yrD80RY3RNEM2YDpUpO8,,Melanie Martinez,86,artist,spotify:artist:63yrD80RY3RNEM2YDpUpO8,https://open.spotify.com/artist/63yrD80RY3RNEM2YDpUpO8,NA,17126131
electropop,https://api.spotify.com/v1/artists/63yrD80RY3RNEM2YDpUpO8,63yrD80RY3RNEM2YDpUpO8,,Melanie Martinez,86,artist,spotify:artist:63yrD80RY3RNEM2YDpUpO8,https://open.spotify.com/artist/63yrD80RY3RNEM2YDpUpO8,NA,17126131
pop,https://api.spotify.com/v1/artists/63yrD80RY3RNEM2YDpUpO8,63yrD80RY3RNEM2YDpUpO8,,Melanie Martinez,86,artist,spotify:artist:63yrD80RY3RNEM2YDpUpO8,https://open.spotify.com/artist/63yrD80RY3RNEM2YDpUpO8,NA,17126131
hip hop,https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY,0Y5tJX1MQlPlqiwlOH1tJY,,Travis Scott,90,artist,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,NA,22299024
rap,https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY,0Y5tJX1MQlPlqiwlOH1tJY,,Travis Scott,90,artist,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,NA,22299024
slap house,https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY,0Y5tJX1MQlPlqiwlOH1tJY,,Travis Scott,90,artist,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,NA,22299024
art pop,https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH,6qqNVTkY8uBg9cP3Jd7DAH,,Billie Eilish,89,artist,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,NA,79583681
electropop,https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH,6qqNVTkY8uBg9cP3Jd7DAH,,Billie Eilish,89,artist,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,NA,79583681
pop,https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH,6qqNVTkY8uBg9cP3Jd7DAH,,Billie Eilish,89,artist,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,NA,79583681
pop,https://api.spotify.com/v1/artists/04gDigrS5kc9YWfZHwBETP,04gDigrS5kc9YWfZHwBETP,,Maroon 5,86,artist,spotify:artist:04gDigrS5kc9YWfZHwBETP,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP,NA,40301460
pop,https://api.spotify.com/v1/artists/6KImCVD70vtIoJWnq6nGn3,6KImCVD70vtIoJWnq6nGn3,,Harry Styles,89,artist,spotify:artist:6KImCVD70vtIoJWnq6nGn3,https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3,NA,27181407
art pop,https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH,6qqNVTkY8uBg9cP3Jd7DAH,,Billie Eilish,89,artist,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,NA,79583681
electropop,https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH,6qqNVTkY8uBg9cP3Jd7DAH,,Billie Eilish,89,artist,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,NA,79583681
pop,https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH,6qqNVTkY8uBg9cP3Jd7DAH,,Billie Eilish,89,artist,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,NA,79583681
pop dance,https://api.spotify.com/v1/artists/4ofCBoyEiGSePFAG500xev,4ofCBoyEiGSePFAG500xev,,Regard,70,artist,spotify:artist:4ofCBoyEiGSePFAG500xev,https://open.spotify.com/artist/4ofCBoyEiGSePFAG500xev,NA,211102
pop edm,https://api.spotify.com/v1/artists/4ofCBoyEiGSePFAG500xev,4ofCBoyEiGSePFAG500xev,,Regard,70,artist,spotify:artist:4ofCBoyEiGSePFAG500xev,https://open.spotify.com/artist/4ofCBoyEiGSePFAG500xev,NA,211102
slap house,https://api.spotify.com/v1/artists/4ofCBoyEiGSePFAG500xev,4ofCBoyEiGSePFAG500xev,,Regard,70,artist,spotify:artist:4ofCBoyEiGSePFAG500xev,https://open.spotify.com/artist/4ofCBoyEiGSePFAG500xev,NA,211102
tropical house,https://api.spotify.com/v1/artists/4ofCBoyEiGSePFAG500xev,4ofCBoyEiGSePFAG500xev,,Regard,70,artist,spotify:artist:4ofCBoyEiGSePFAG500xev,https://open.spotify.com/artist/4ofCBoyEiGSePFAG500xev,NA,211102
uk dance,https://api.spotify.com/v1/artists/4ofCBoyEiGSePFAG500xev,4ofCBoyEiGSePFAG500xev,,Regard,70,artist,spotify:artist:4ofCBoyEiGSePFAG500xev,https://open.spotify.com/artist/4ofCBoyEiGSePFAG500xev,NA,211102
chicago rap,https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz,4MCBfE4596Uoi2O4DtmEMz,,Juice WRLD,89,artist,spotify:artist:4MCBfE4596Uoi2O4DtmEMz,https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz,NA,28803996
melodic rap,https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz,4MCBfE4596Uoi2O4DtmEMz,,Juice WRLD,89,artist,spotify:artist:4MCBfE4596Uoi2O4DtmEMz,https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz,NA,28803996
rap,https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz,4MCBfE4596Uoi2O4DtmEMz,,Juice WRLD,89,artist,spotify:artist:4MCBfE4596Uoi2O4DtmEMz,https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz,NA,28803996
art pop,https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH,6qqNVTkY8uBg9cP3Jd7DAH,,Billie Eilish,89,artist,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,NA,79583681
electropop,https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH,6qqNVTkY8uBg9cP3Jd7DAH,,Billie Eilish,89,artist,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,NA,79583681
pop,https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH,6qqNVTkY8uBg9cP3Jd7DAH,,Billie Eilish,89,artist,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,NA,79583681
pop,https://api.spotify.com/v1/artists/6LuN9FCkKOj5PcnpouEgny,6LuN9FCkKOj5PcnpouEgny,,Khalid,86,artist,spotify:artist:6LuN9FCkKOj5PcnpouEgny,https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny,NA,15934562
pop r&b,https://api.spotify.com/v1/artists/6LuN9FCkKOj5PcnpouEgny,6LuN9FCkKOj5PcnpouEgny,,Khalid,86,artist,spotify:artist:6LuN9FCkKOj5PcnpouEgny,https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny,NA,15934562
alt z,https://api.spotify.com/v1/artists/66W9LaWS0DPdL7Sz8iYGYe,66W9LaWS0DPdL7Sz8iYGYe,,JP Saxe,68,artist,spotify:artist:66W9LaWS0DPdL7Sz8iYGYe,https://open.spotify.com/artist/66W9LaWS0DPdL7Sz8iYGYe,NA,429476
canadian contemporary r&b,https://api.spotify.com/v1/artists/66W9LaWS0DPdL7Sz8iYGYe,66W9LaWS0DPdL7Sz8iYGYe,,JP Saxe,68,artist,spotify:artist:66W9LaWS0DPdL7Sz8iYGYe,https://open.spotify.com/artist/66W9LaWS0DPdL7Sz8iYGYe,NA,429476
uk pop,https://api.spotify.com/v1/artists/66W9LaWS0DPdL7Sz8iYGYe,66W9LaWS0DPdL7Sz8iYGYe,,JP Saxe,68,artist,spotify:artist:66W9LaWS0DPdL7Sz8iYGYe,https://open.spotify.com/artist/66W9LaWS0DPdL7Sz8iYGYe,NA,429476
